UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_H,Type_L,Type_M
2931,300.7,309.6,1403,51.3,174,True,False,False
9514,299.0,310.2,1598,33.4,44,False,False,True
2331,299.3,308.7,1390,49.3,215,False,False,True
6384,300.2,309.7,1483,43.8,108,True,False,False
303,297.8,308.4,1512,35.1,138,True,False,False
9322,298.4,309.2,1335,53.5,168,False,True,False
393,297.6,308.5,1490,43.4,154,False,False,True
64,298.9,309.0,1812,25.9,174,False,False,True
3309,301.4,310.4,1433,43.4,86,False,True,False
5938,300.6,310.5,1462,41.3,68,False,False,True
9401,297.7,308.2,1446,43.9,172,False,True,False
6873,301.0,311.3,1472,35.3,73,False,True,False
9720,298.9,309.9,1309,56.2,119,False,True,False
6828,301.0,310.9,1515,41.8,170,False,False,True
7505,300.4,311.8,1589,42.0,201,False,True,False
1235,297.2,308.5,2440,14.0,166,True,False,False
1112,296.5,307.4,1432,49.2,64,True,False,False
8118,300.3,311.7,1406,47.5,14,False,True,False
5518,302.6,311.9,1448,49.5,72,False,True,False
253,298.0,308.2,1620,35.8,5,False,True,False
6610,301.5,310.4,1474,39.9,53,False,True,False
3102,299.8,309.0,1467,37.3,193,True,False,False
7640,300.5,311.4,1466,41.8,112,False,True,False
9975,298.6,308.2,1361,68.2,172,False,True,False
3490,301.9,310.9,1542,36.7,101,False,True,False
5651,302.5,312.0,1456,46.3,208,False,True,False
7502,300.2,311.7,1640,30.8,191,False,True,False
931,295.5,305.9,1453,47.3,9,False,False,True
666,297.5,308.9,1729,28.1,189,False,True,False
615,298.0,309.9,1445,45.2,55,False,False,True
5099,304.2,313.4,1475,40.2,98,False,True,False
67,298.9,308.9,1679,28.7,181,False,False,True
7159,300.2,310.0,1389,53.6,184,False,True,False
6314,300.9,310.3,1440,47.6,140,False,True,False
3836,302.3,311.1,1435,43.1,149,False,False,True
5435,302.9,312.5,1629,30.4,74,False,True,False
1209,297.0,308.1,1489,44.1,96,False,True,False
8580,297.4,308.1,1620,31.2,143,False,False,True
4199,302.4,311.1,1432,44.5,195,False,False,True
168,298.4,308.3,1458,42.9,15,True,False,False
9351,298.2,308.7,2186,17.8,31,False,True,False
1582,298.2,308.3,1560,33.0,181,False,False,True
1468,298.6,309.8,1544,30.2,113,False,True,False
6434,300.3,309.9,1570,34.0,31,False,True,False
2085,299.5,309.3,1442,46.2,5,False,True,False
4204,302.3,310.9,1558,31.9,207,False,False,True
2737,299.7,309.1,1576,36.4,149,False,False,True
3708,302.1,311.3,1497,38.4,28,False,False,True
8986,297.1,307.8,1584,42.3,135,False,True,False
6824,300.9,310.7,1268,56.3,161,False,False,True
2542,299.1,308.8,1553,32.6,90,True,False,False
195,298.2,308.5,2678,10.7,86,False,False,True
604,297.9,309.8,1336,71.6,31,False,True,False
6627,301.6,310.6,1613,42.5,97,False,True,False
1619,297.9,307.8,1286,59.5,55,False,True,False
8591,297.4,307.9,1557,35.5,174,False,True,False
6975,300.7,311.0,1318,48.2,128,False,True,False
3781,302.4,311.1,1446,42.9,5,False,True,False
206,298.5,308.6,1344,53.0,114,False,False,True
3554,301.8,310.8,1618,37.8,59,False,False,True
8089,300.1,311.4,1356,45.7,149,False,True,False
5381,302.8,312.3,1494,37.5,198,False,True,False
4549,302.6,310.5,1511,37.2,197,False,True,False
7907,300.9,312.4,1372,51.0,142,False,True,False
1108,296.7,307.5,1515,42.1,55,False,False,True
8225,299.1,310.5,1496,35.2,60,False,True,False
9722,298.8,309.8,1490,40.6,124,False,True,False
5086,304.0,313.0,1377,56.0,61,False,False,True
3356,301.5,310.8,1367,49.0,193,False,True,False
5304,303.9,313.2,1481,44.1,197,False,True,False
3584,301.8,310.7,1751,29.3,133,False,True,False
3193,300.1,309.2,1418,39.8,221,False,False,True
4028,302.0,311.0,1566,37.8,218,False,True,False
4468,302.8,310.6,1617,37.9,207,False,True,False
697,297.6,309.0,1815,25.3,66,False,False,True
201,298.4,308.6,1609,35.0,103,False,True,False
6369,300.0,309.6,1423,48.7,67,False,False,True
309,297.9,308.5,1305,47.2,155,False,True,False
1672,298.1,307.9,1614,35.8,196,False,True,False
2086,299.5,309.3,1462,46.7,7,False,True,False
4809,303.5,312.3,1404,48.6,193,False,True,False
6812,300.9,310.6,1504,46.4,129,False,True,False
7247,299.9,310.1,1681,29.1,197,False,True,False
6279,301.2,310.7,1568,38.3,49,False,True,False
2123,299.2,308.8,1523,38.9,112,False,False,True
4436,302.3,310.1,1321,52.7,134,False,True,False
8821,297.3,308.7,1551,40.0,125,False,True,False
2880,300.6,309.4,1367,63.2,45,False,False,True
9687,299.1,310.1,1486,40.7,39,False,True,False
1719,298.2,307.7,1681,31.0,84,False,False,True
9511,299.2,310.4,1504,43.3,37,False,False,True
5023,304.0,313.1,1404,47.1,90,False,True,False
9106,297.3,308.2,1677,34.9,21,False,False,True
5673,302.1,311.6,1701,26.2,46,True,False,False
5320,303.5,312.7,1402,47.0,23,False,False,True
4220,301.9,310.7,1717,26.8,27,False,True,False
9497,299.2,310.0,1349,50.4,226,False,False,True
1826,298.0,307.5,1784,27.8,163,False,False,True
4666,303.4,311.4,1307,54.0,44,False,False,True
8110,300.3,311.7,1821,26.3,202,False,True,False
2463,298.9,308.5,1742,34.5,117,False,True,False
8606,297.5,308.4,1633,33.3,213,False,True,False
6551,301.3,310.7,1516,46.0,119,False,True,False
2003,298.5,308.2,1654,27.1,13,False,True,False
9966,298.3,307.9,1703,28.9,147,False,True,False
9776,298.6,309.5,1684,27.8,44,False,False,True
9950,298.2,307.8,1411,53.4,110,False,False,True
1522,298.2,308.9,1585,34.3,33,False,False,True
6484,300.7,309.9,1412,45.3,155,False,True,False
1558,298.3,308.4,1585,30.6,127,False,True,False
436,297.4,308.3,1493,41.2,43,False,True,False
3141,300.4,309.9,2563,12.8,81,True,False,False
4362,302.1,310.1,1379,48.2,166,False,False,True
8394,298.5,309.5,1428,43.5,87,False,True,False
5198,303.8,312.9,1570,35.8,147,True,False,False
2914,300.7,309.6,1541,34.6,131,False,True,False
595,297.6,309.6,1278,50.4,2,True,False,False
3084,300.1,309.3,1712,28.5,141,False,True,False
6538,301.3,310.5,1481,39.7,85,False,False,True
639,298.0,309.6,1536,37.3,120,False,True,False
7147,300.4,309.9,1496,31.8,154,False,True,False
1091,296.9,307.7,1464,41.4,6,False,True,False
2615,299.3,309.1,1634,36.8,62,False,True,False
1382,298.8,310.2,1583,35.7,116,False,False,True
5008,303.8,312.9,1442,48.3,52,False,True,False
1414,298.7,309.8,1528,36.7,197,False,False,True
7914,300.7,312.1,1395,41.9,157,False,True,False
2390,299.2,308.5,1867,27.0,138,False,True,False
8399,298.5,309.7,2617,12.1,102,False,True,False
2997,300.5,309.8,1508,37.8,150,False,False,True
2837,300.3,309.1,1458,44.3,175,False,False,True
5577,302.4,312.0,1457,43.4,23,True,False,False
2581,299.3,309.1,1293,53.7,189,False,True,False
7563,300.3,311.1,1350,58.7,130,False,False,True
5443,303.1,312.7,1353,51.8,97,False,True,False
8072,300.5,312.0,1646,29.5,106,False,True,False
9003,297.1,307.8,1477,36.6,177,False,True,False
8419,298.9,310.2,1971,23.2,155,False,True,False
2255,299.1,308.3,1325,46.9,28,False,True,False
9134,297.7,308.7,1479,45.7,93,False,True,False
5182,304.0,313.1,1720,28.7,106,False,True,False
5632,302.8,312.2,1515,36.8,162,False,True,False
9519,299.0,310.1,1580,41.9,55,False,True,False
5195,303.9,313.1,1668,34.4,137,False,False,True
600,297.7,309.7,1616,31.1,20,True,False,False
1456,299.0,310.4,1382,53.0,89,False,True,False
3586,301.9,310.7,1947,25.0,137,False,True,False
9005,297.1,307.8,1538,34.3,181,False,False,True
9736,299.0,310.1,1444,47.7,161,False,True,False
7445,300.2,311.7,1286,55.1,42,False,True,False
159,298.4,308.2,1499,40.0,211,False,False,True
2560,299.3,309.0,1447,50.4,140,False,True,False
3507,301.6,310.8,1435,47.2,152,True,False,False
1460,299.0,310.3,1472,36.1,97,False,True,False
3943,302.2,311.4,1398,47.2,202,False,False,True
1405,298.9,310.1,1555,40.6,176,False,False,True
3735,302.2,311.2,1873,24.0,99,False,False,True
6009,300.7,310.7,1431,39.3,22,False,True,False
7942,300.7,311.7,1499,38.9,3,False,False,True
326,297.8,308.5,1699,27.8,199,False,True,False
4473,302.7,310.6,1501,48.7,4,False,True,False
6194,301.0,310.9,1578,38.4,49,False,True,False
8459,298.7,309.9,1753,26.8,40,False,True,False
7195,300.1,310.1,1380,52.6,59,False,True,False
469,297.3,308.7,1619,31.6,129,False,True,False
1334,299.0,310.3,1558,35.4,223,False,False,True
5476,302.7,312.2,1336,46.8,179,False,True,False
58,298.8,309.1,1513,40.3,160,False,True,False
2035,298.8,308.5,1425,47.4,90,False,False,True
6779,301.3,310.7,1819,25.5,46,False,False,True
4243,302.4,311.0,1462,48.5,81,False,True,False
3920,302.5,311.5,1655,32.3,142,True,False,False
6220,301.1,310.6,1407,43.9,111,True,False,False
5764,301.8,311.2,1451,39.4,70,True,False,False
2676,299.7,309.3,1574,35.8,6,False,True,False
7278,300.1,310.2,1475,54.2,53,False,True,False
9708,299.0,310.1,1699,32.9,87,False,True,False
2527,298.8,308.6,1501,35.0,55,False,True,False
3191,300.1,309.2,1599,30.1,216,False,True,False
6922,301.1,311.6,1432,48.1,202,False,True,False
5367,303.1,312.6,1404,40.6,152,True,False,False
7976,301.2,312.3,1548,38.3,87,False,False,True
5909,300.8,310.3,1526,36.3,205,False,False,True
9807,298.3,309.1,1417,60.5,143,False,True,False
4070,301.9,310.7,1405,47.9,80,False,False,True
5018,303.9,313.0,1483,45.0,78,False,True,False
9892,298.8,309.5,1374,48.1,159,False,True,False
1816,298.1,307.6,1565,36.3,140,False,False,True
8551,298.3,309.2,1456,45.5,75,False,True,False
2643,299.8,309.5,1542,40.3,141,False,True,False
466,297.3,308.6,1456,42.9,122,False,False,True
5736,302.4,311.8,1673,30.1,210,False,True,False
2996,300.5,309.8,1550,37.4,148,False,True,False
9111,297.6,308.6,1389,49.0,34,False,False,True
4181,302.4,310.8,1686,28.8,150,False,True,False
961,295.8,306.5,1534,37.9,88,False,True,False
7772,300.3,311.6,1709,29.5,27,False,True,False
1846,297.7,307.2,1444,40.0,17,False,True,False
363,297.6,308.3,1640,30.9,79,True,False,False
610,298.1,309.9,1629,32.5,45,False,True,False
5280,303.6,313.0,1522,35.8,133,False,True,False
3354,301.6,310.9,1632,31.6,189,False,True,False
1325,298.8,310.1,1243,74.5,194,False,False,True
972,295.9,306.6,1557,41.1,113,False,True,False
8485,298.4,309.5,1397,50.3,110,False,True,False
668,297.5,308.9,1459,48.5,193,False,True,False
8730,297.3,308.7,1352,53.8,91,False,True,False
3843,302.5,311.2,1545,40.1,165,False,True,False
7989,301.1,312.3,1486,34.9,122,False,True,False
5697,302.5,311.9,1595,34.6,112,True,False,False
2056,299.6,309.4,1643,32.9,145,False,True,False
5957,300.7,310.9,1535,37.1,113,False,True,False
1788,298.4,308.2,1364,45.9,63,False,True,False
1054,296.7,307.7,1597,32.1,114,False,False,True
4117,302.0,310.5,1381,58.4,201,False,False,True
5531,302.3,311.8,1355,50.1,104,False,False,True
4983,303.7,313.0,1811,24.3,209,False,True,False
7865,300.5,311.9,1330,59.5,33,False,True,False
699,297.6,308.8,1539,40.2,72,False,True,False
8114,300.4,311.7,1459,45.6,3,False,True,False
1307,298.8,310.0,1487,41.4,152,False,True,False
5631,302.8,312.2,1615,32.9,159,False,False,True
5257,303.5,313.0,1393,51.6,80,False,True,False
7053,300.6,310.4,1510,42.8,124,True,False,False
3028,300.5,309.5,1777,23.6,0,False,True,False
6096,300.9,310.7,1452,47.3,25,False,False,True
544,297.5,309.3,1563,36.1,100,True,False,False
9959,298.1,307.8,1525,35.9,132,False,False,True
7297,300.0,310.4,1881,21.9,102,True,False,False
7590,300.4,311.0,1802,26.0,197,False,True,False
2776,300.1,309.4,1560,47.7,26,False,True,False
2337,299.2,308.4,1434,46.8,2,False,True,False
3003,300.5,309.8,1555,38.9,166,False,False,True
708,297.7,308.9,1838,27.3,99,False,True,False
9971,298.4,308.1,1891,24.7,158,True,False,False
3677,302.2,311.5,1562,38.0,162,False,False,True
2074,299.6,309.4,1677,31.1,191,False,True,False
1432,298.9,309.9,1404,41.4,20,False,False,True
7126,300.7,310.1,1261,56.6,98,False,True,False
3602,301.7,310.5,1377,43.1,183,False,True,False
4178,302.5,310.9,1477,39.2,144,False,True,False
5301,303.8,313.2,1710,26.5,190,False,False,True
3261,301.3,310.0,2068,17.8,176,False,False,True
9747,298.8,310.0,1403,45.6,185,False,True,False
5571,302.4,312.1,1492,47.7,7,False,False,True
7748,300.5,311.8,1331,55.3,167,False,False,True
2300,299.4,308.7,1446,62.9,134,False,True,False
4650,303.3,311.4,1395,59.1,4,False,False,True
6131,301.0,310.9,1473,44.2,116,False,True,False
4720,303.4,311.7,1690,34.9,189,False,False,True
9143,297.6,308.5,1678,34.2,114,False,True,False
5999,300.4,310.2,1613,36.9,231,False,False,True
1255,297.5,308.8,1430,49.4,2,True,False,False
459,297.3,308.6,1486,42.6,105,False,True,False
6774,301.3,310.8,1381,47.9,33,False,True,False
3361,301.5,310.6,1394,46.5,206,False,True,False
6760,301.7,311.0,1441,44.3,208,False,True,False
3174,300.3,309.6,1624,32.6,175,False,True,False
9074,297.2,308.1,1689,31.2,145,False,True,False
9379,297.6,308.3,1816,28.8,106,False,True,False
2368,299.3,308.5,1496,39.4,80,False,False,True
7379,299.5,310.0,1388,52.4,94,False,True,False
7891,300.8,312.4,1767,25.6,105,False,True,False
6664,301.3,310.4,1504,47.2,193,False,True,False
663,297.6,308.9,1479,38.1,182,False,False,True
3025,300.5,309.6,1465,41.6,217,False,True,False
6326,300.7,310.1,1721,32.3,170,False,True,False
5488,302.6,312.1,1611,39.9,210,False,False,True
4502,302.5,310.2,1307,54.0,86,False,True,False
9025,297.4,308.3,1366,45.5,11,False,True,False
6623,301.7,310.7,1493,51.1,87,False,True,False
7404,299.8,310.8,1376,48.6,159,False,True,False
5949,300.7,310.8,2113,18.5,95,False,True,False
7838,300.2,311.5,1685,31.0,193,False,True,False
2514,299.0,308.7,1583,32.5,25,False,True,False
3783,302.2,310.8,1827,23.8,9,False,True,False
7332,299.8,310.3,1524,34.2,196,False,True,False
1584,298.2,308.4,1310,61.0,189,False,True,False
4889,303.7,312.4,1512,39.2,184,False,True,False
8949,297.4,308.3,1483,41.9,47,False,False,True
3339,301.6,310.9,1510,40.9,152,False,False,True
7757,300.5,311.8,1368,57.9,191,False,True,False
7524,300.1,311.5,1343,46.2,28,False,False,True
4614,303.1,311.3,1403,55.6,150,False,True,False
6292,301.1,310.5,1547,35.8,81,False,False,True
6791,301.1,310.7,2219,16.7,79,False,False,True
4758,303.4,311.6,1497,42.8,58,False,True,False
9149,297.6,308.6,1393,40.4,127,False,True,False
754,296.8,308.0,1536,40.4,217,False,True,False
2603,299.4,309.2,1427,41.5,29,False,True,False
4875,303.8,312.5,1619,30.9,142,False,True,False
1546,298.4,309.0,1544,38.8,97,False,False,True
1703,298.0,307.7,1430,47.3,49,False,True,False
7655,300.3,311.5,1540,41.5,151,False,False,True
4738,303.2,311.5,1336,58.2,2,False,False,True
4977,303.7,312.7,1359,56.8,194,False,True,False
4868,303.6,312.5,1345,54.1,126,False,True,False
9793,298.5,309.4,1573,36.0,97,True,False,False
8566,298.0,308.8,1489,36.5,109,False,True,False
1310,298.9,310.2,1654,31.1,158,False,True,False
5250,303.4,312.9,1422,39.9,63,False,False,True
2798,300.3,309.6,1398,53.7,82,False,False,True
2032,298.8,308.6,1331,62.8,81,False,True,False
6129,300.9,311.0,1499,38.0,111,False,True,False
7962,301.0,312.2,1264,59.0,57,False,True,False
848,296.4,307.4,2833,5.6,213,False,True,False
1022,296.3,307.2,1454,42.5,35,False,False,True
3341,301.5,310.8,1452,44.1,157,False,False,True
6343,300.3,309.8,1444,42.0,3,False,False,True
833,296.6,307.4,1521,38.6,173,False,True,False
2014,298.6,308.4,1485,42.9,38,False,True,False
8255,299.0,310.4,1625,37.1,131,False,False,True
5276,303.7,313.1,1423,41.2,124,False,True,False
4962,303.9,312.7,1800,24.3,158,False,True,False
2132,299.4,309.1,1432,45.4,137,False,True,False
1087,297.0,307.9,1455,49.0,204,False,True,False
4257,302.6,311.0,1591,33.9,119,False,False,True
3406,301.3,310.4,1635,32.5,110,False,False,True
8885,298.0,309.2,1527,32.4,99,False,True,False
2525,298.8,308.7,1446,45.5,49,False,False,True
4175,302.3,310.7,1499,37.8,137,False,True,False
7537,300.1,311.3,2579,12.5,64,False,True,False
2308,299.0,308.5,1623,33.5,154,True,False,False
5344,303.5,312.8,1607,38.4,92,False,True,False
8095,300.2,311.6,1662,28.8,162,True,False,False
5059,303.9,312.9,1526,42.5,194,False,True,False
4058,302.0,310.9,1495,38.6,52,False,True,False
5515,302.7,312.0,1828,24.0,63,False,True,False
2884,300.6,309.5,1437,40.0,55,False,True,False
3419,301.6,310.6,1555,40.4,139,True,False,False
5321,303.4,312.7,1363,45.5,26,False,True,False
7300,300.1,310.5,1492,50.9,111,False,True,False
84,299.0,309.0,1469,40.1,13,False,True,False
1050,296.5,307.6,1415,44.2,106,False,True,False
538,297.4,309.3,1516,43.0,83,True,False,False
7846,300.2,311.8,1798,23.2,210,False,True,False
9566,299.8,311.1,1498,38.1,176,False,False,True
838,296.6,307.4,1465,47.8,187,False,True,False
8556,298.2,309.0,1596,37.2,87,False,True,False
5313,303.6,312.9,1873,23.5,7,False,True,False
7389,299.8,310.6,1694,31.3,121,False,False,True
362,297.5,308.3,1596,36.8,77,False,True,False
9229,298.1,309.1,1572,37.5,126,False,False,True
4049,301.9,311.0,2691,12.1,31,False,True,False
1030,296.2,307.3,1477,35.2,53,False,False,True
6318,300.9,310.3,1321,48.8,150,False,True,False
4198,302.4,311.0,1573,36.5,193,False,True,False
1484,298.0,308.9,1578,35.6,153,False,True,False
8434,298.8,310.1,1501,48.7,192,False,False,True
709,297.6,308.8,1416,45.9,101,False,False,True
1487,298.2,309.2,1524,34.6,161,False,False,True
454,297.4,308.7,1510,36.2,92,False,True,False
6066,301.0,310.9,1568,38.2,172,False,True,False
8701,297.3,308.7,1451,43.8,24,False,False,True
5508,302.8,312.1,1520,39.9,48,False,True,False
3440,301.4,310.3,1492,41.4,195,False,True,False
4347,301.8,309.7,1598,30.4,124,False,True,False
5155,304.2,313.4,1568,37.6,25,False,True,False
2459,299.0,308.6,1434,45.9,108,False,True,False
3582,301.8,310.6,1459,40.2,128,False,False,True
3946,302.2,311.3,1570,36.1,0,False,True,False
3006,300.5,309.9,1503,37.4,175,False,True,False
5943,300.7,310.7,1450,43.4,80,False,True,False
229,298.3,308.5,1629,37.1,170,False,False,True
9997,298.9,308.4,1632,31.8,17,True,False,False
6164,300.8,310.7,1358,48.1,198,False,True,False
4346,301.8,309.8,1546,39.8,121,False,False,True
3057,300.2,309.2,1667,29.9,75,False,True,False
4922,303.4,312.3,1287,54.8,54,False,True,False
4295,301.7,310.1,1743,27.3,210,False,False,True
6463,300.6,310.0,1483,44.0,97,True,False,False
7257,300.2,310.3,1408,42.5,0,True,False,False
150,298.4,308.3,1473,39.9,184,False,True,False
9667,299.1,310.3,1838,24.0,235,False,False,True
9867,299.0,309.9,1630,34.0,92,False,True,False
2729,299.7,309.3,1779,25.5,129,False,True,False
1183,297.3,308.3,1410,48.1,23,False,True,False
5279,303.5,312.9,1618,30.4,130,False,False,True
4895,303.8,312.5,1447,46.6,198,True,False,False
6950,300.7,311.2,1769,26.5,63,False,False,True
1944,298.1,308.0,1704,30.9,61,False,True,False
9426,298.1,308.6,1415,46.3,27,False,False,True
6088,300.9,310.8,1599,33.0,7,False,False,True
6360,300.1,309.8,1430,56.7,44,False,True,False
3880,302.6,311.7,1430,51.7,32,False,False,True
6458,300.7,310.0,1395,48.0,85,False,True,False
7504,300.3,311.7,1646,28.9,198,False,False,True
3390,301.5,310.7,1416,53.2,69,False,False,True
5379,302.9,312.4,1550,36.9,194,False,True,False
3868,302.7,311.6,2709,9.7,2,False,False,True
4427,302.6,310.3,1479,40.4,105,False,True,False
7153,300.2,309.9,1566,36.4,170,False,True,False
5690,302.4,311.8,1543,31.1,96,False,True,False
1750,298.3,307.7,1576,33.8,171,False,True,False
8921,297.1,308.3,1496,45.8,190,False,True,False
1526,298.2,309.0,2449,13.8,45,False,True,False
5934,300.5,310.5,1373,47.4,56,False,True,False
2796,300.3,309.5,1405,49.4,77,False,False,True
4195,302.4,311.0,1423,46.2,186,False,True,False
1762,298.1,307.6,1950,20.3,202,False,True,False
6193,301.0,310.9,1428,45.3,47,False,True,False
8219,299.1,310.5,1485,37.8,46,False,True,False
4685,303.6,311.8,1421,44.8,101,False,False,True
1023,296.2,307.2,1515,36.5,38,False,True,False
5860,301.3,311.0,1542,33.6,80,False,True,False
1624,297.7,307.6,1921,22.9,68,False,True,False
8178,299.7,311.1,1439,44.9,174,False,True,False
1318,299.0,310.3,1428,46.3,175,False,True,False
5890,301.4,311.0,1234,55.8,152,False,False,True
5115,304.2,313.8,1481,44.9,136,False,False,True
7985,301.0,312.3,1550,34.9,111,False,True,False
1133,296.8,307.9,1271,61.4,125,False,True,False
